id,train_id,timestamp,current_station,next_station,status,speed_kmph,position_m,delayed_minutes,actual_arrival,actual_departure,eta,etd,train_no,from_code,to_code
"4654","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","75.73","79775.53","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:32:14 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:02:42 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4655","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","119.81","19057.13","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:49:23 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:39:13 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4656","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","108.34","16423.99","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:05:38 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:23:25 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4657","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","79.20","38924.31","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:51:39 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:17:00 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4658","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","86.58","72490.63","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:35:42 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:12:13 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4659","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","58.78","119303.10","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:26:44 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:09:38 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4660","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","115.24","38595.90","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:06:14 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:11:49 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4661","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","47.60","175843.65","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:33:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:22:36 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4662","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","71.98","90866.90","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:56:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:25:33 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4663","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","69.85","39412.02","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:33:22 GMT+0530 (India Standard Time)","Fri Sep 19 2025 18:30:56 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4664","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","103.50","13471.95","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:20:15 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:10:05 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4665","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","67.64","61590.59","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:24:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:19:27 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4666","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","65.50","38051.51","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:05:15 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:58:03 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4667","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","79.81","56020.41","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:31:35 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:24:27 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4668","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","68.80","132595.60","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:59:28 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:43:03 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4669","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","61.10","16516.74","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:26:19 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:55:36 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4670","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","102.00","18879.29","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:20:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:57 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4671","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","73.30","7027.02","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:23:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:08:30 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4672","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","97.57","39006.10","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:12:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:02:01 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4673","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","91.61","152848.11","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:57:38 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:00:25 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4674","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","112.83","11613.83","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:06:28 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:25:30 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4675","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","76.40","74336.37","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:19:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:20:39 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4676","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","114.24","153578.86","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:34:31 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:42:59 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4677","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","53.44","1365.26","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:19:46 GMT+0530 (India Standard Time)","Fri Sep 19 2025 18:16:51 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4678","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","104.11","12643.01","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:28:29 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:02:22 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4679","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","94.75","40879.37","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:42:58 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:29:17 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4680","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","69.49","1757.85","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:41:26 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:55:12 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4681","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","102.04","56386.81","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:19:10 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:45:50 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4682","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","60.27","20936.70","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:07:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:09:26 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4683","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","56.71","67.44","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:16:46 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:21:18 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4684","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","102.61","93316.66","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:36:57 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:38 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4685","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","45.10","25915.19","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:25:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:38:35 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4686","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","86.52","38864.45","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:18:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:52:55 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4687","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","40.31","17434.66","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:32:48 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:39:23 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4688","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","63.58","181092.34","27","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:16:39 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:57:36 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4689","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","65.69","137195.30","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:46:38 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:46:12 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4690","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","58.39","139821.59","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:01:55 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:12:34 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4691","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","92.86","75361.86","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:32:13 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:17:15 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4692","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","46.75","7966.49","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:31:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:56:51 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4693","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","106.27","110626.99","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:02:29 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:33:13 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4694","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","50.60","130111.07","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:56:27 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:07:25 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4695","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","104.72","10378.38","17","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:30:46 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:18:27 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4696","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","67.88","267283.12","17","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:58:07 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:00:47 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4697","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","79.74","12026.08","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:31:48 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:57:18 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4698","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","89.08","98241.36","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:30:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:01:42 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4699","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","41.26","165584.67","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:34:35 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:02:47 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4700","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","116.95","10272.62","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:27:18 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:05:35 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4701","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","109.31","232158.71","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:36:57 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:53:47 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4702","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","116.01","28430.32","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:46:54 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:36:32 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4703","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","65.59","242575.88","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:27:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:29:05 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4704","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","63.17","13222.81","10","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:42:15 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:53:21 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4705","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","90.51","89813.89","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:50:13 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:48:23 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4706","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","99.24","19533.40","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:57:59 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:28:22 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4707","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","46.96","63717.23","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:02:07 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:14:38 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4708","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","44.30","153042.63","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:01:52 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:08:59 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4709","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","41.42","27723.71","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:15:19 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:42:40 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4710","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","68.19","17657.48","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:18:11 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:04:26 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4711","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","87.48","26871.92","14","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:17:42 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:16:01 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4712","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","44.75","163604.10","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:02:40 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:56:07 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4713","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","64.77","90689.06","16","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:30:19 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:59:49 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4714","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","49.35","6336.86","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:04:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:25:34 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4715","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","106.82","27978.53","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:42:36 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:39:50 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4716","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","47.17","66845.30","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:06:02 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:07:05 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4717","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","41.26","79740.94","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:47:21 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:54:51 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4718","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","90.68","178923.45","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:33:39 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:06:07 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"4719","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","57.29","89210.95","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:03:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:01:37 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4720","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","47.78","3563.82","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:34:25 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:59:15 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4721","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","118.62","230552.10","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:50:55 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:50:36 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4722","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","81.73","26298.68","7","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:56:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:29:45 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4723","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","87.44","6191.68","24","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:50:55 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:59 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4724","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","47.81","192.61","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:49:52 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:48:03 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4725","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","118.41","96496.97","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:04:53 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:44:22 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4726","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","62.24","47335.18","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:28:21 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:24:10 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4727","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","95.39","28008.51","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:34:46 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:45:46 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4728","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","108.85","130920.97","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:13:08 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:12:51 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4729","2","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","45.62","235007.16","14","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:06:27 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:36:37 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"4730","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","72.02","89459.33","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:43:59 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:39:38 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"4731","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","3","1","enroute","112.11","27641.75","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:22:46 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:00:36 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"4732","1","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","2","1","enroute","116.10","33182.49","0","Fri Sep 19 2025 14:49:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:27:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:53:09 GMT+0530 (India Standard Time)","null","12986","AII","JP"
